t x
-8.193193193193193391e-01 1.000000000000000000e+00
-8.153153153153152033e-01 1.000000000000000000e+00
-8.113113113113112895e-01 1.000000000000000000e+00
-8.073073073073073758e-01 1.000000000000000000e+00
-8.033033033033034620e-01 1.000000000000000000e+00
-7.992992992992993262e-01 1.000000000000000000e+00
-7.952952952952951904e-01 1.000000000000000000e+00
-7.912912912912912766e-01 1.000000000000000000e+00
-7.872872872872873629e-01 1.000000000000000000e+00
-7.832832832832834491e-01 1.000000000000000000e+00
-7.792792792792793133e-01 1.000000000000000000e+00
-7.752752752752751775e-01 1.000000000000000000e+00
-7.712712712712712637e-01 1.000000000000000000e+00
-7.672672672672673500e-01 1.000000000000000000e+00
-7.632632632632632141e-01 1.000000000000000000e+00
-7.592592592592593004e-01 1.000000000000000000e+00
-7.552552552552551646e-01 1.000000000000000000e+00
-7.512512512512512508e-01 1.000000000000000000e+00
-7.472472472472473370e-01 1.000000000000000000e+00
-7.432432432432432012e-01 1.000000000000000000e+00
-7.392392392392392875e-01 1.000000000000000000e+00
-7.352352352352351517e-01 1.000000000000000000e+00
-7.312312312312312379e-01 1.000000000000000000e+00
-7.272272272272273241e-01 1.000000000000000000e+00
-7.232232232232231883e-01 1.000000000000000000e+00
-7.192192192192192746e-01 1.000000000000000000e+00
-7.152152152152151388e-01 1.000000000000000000e+00
-7.112112112112112250e-01 1.000000000000000000e+00
-7.072072072072073112e-01 1.000000000000000000e+00
-7.032032032032031754e-01 1.000000000000000000e+00
-6.991991991991992617e-01 1.000000000000000000e+00
-6.951951951951951258e-01 1.000000000000000000e+00
-6.911911911911912121e-01 1.000000000000000000e+00
-6.871871871871872983e-01 1.000000000000000000e+00
-6.831831831831831625e-01 1.000000000000000000e+00
-6.791791791791790267e-01 1.000000000000000000e+00
-6.751751751751751129e-01 1.000000000000000000e+00
-6.711711711711711992e-01 1.000000000000000000e+00
-6.671671671671672854e-01 1.000000000000000000e+00
-6.631631631631631496e-01 1.000000000000000000e+00
-6.591591591591590138e-01 1.000000000000000000e+00
-6.551551551551551000e-01 1.000000000000000000e+00
-6.511511511511511863e-01 1.000000000000000000e+00
-6.471471471471472725e-01 1.000000000000000000e+00
-6.431431431431431367e-01 1.000000000000000000e+00
-6.391391391391390009e-01 1.000000000000000000e+00
-6.351351351351350871e-01 1.000000000000000000e+00
-6.311311311311311734e-01 1.000000000000000000e+00
-6.271271271271272596e-01 1.000000000000000000e+00
-6.231231231231231238e-01 1.000000000000000000e+00
-6.191191191191189880e-01 1.000000000000000000e+00
-6.151151151151150742e-01 1.000000000000000000e+00
-6.111111111111111605e-01 1.000000000000000000e+00
-6.071071071071072467e-01 1.000000000000000000e+00
-6.031031031031031109e-01 1.000000000000000000e+00
-5.990990990990989751e-01 1.000000000000000000e+00
-5.950950950950950613e-01 1.000000000000000000e+00
-5.910910910910911475e-01 1.000000000000000000e+00
-5.870870870870872338e-01 1.000000000000000000e+00
-5.830830830830830980e-01 1.000000000000000000e+00
-5.790790790790789622e-01 1.000000000000000000e+00
-5.750750750750750484e-01 1.000000000000000000e+00
-5.710710710710711346e-01 1.000000000000000000e+00
-5.670670670670672209e-01 1.000000000000000000e+00
-5.630630630630630851e-01 1.000000000000000000e+00
-5.590590590590589493e-01 1.000000000000000000e+00
-5.550550550550550355e-01 1.000000000000000000e+00
-5.510510510510511217e-01 1.000000000000000000e+00
-5.470470470470472080e-01 1.000000000000000000e+00
-5.430430430430430722e-01 1.000000000000000000e+00
-5.390390390390389364e-01 1.000000000000000000e+00
-5.350350350350350226e-01 1.000000000000000000e+00
-5.310310310310311088e-01 1.000000000000000000e+00
-5.270270270270271951e-01 1.000000000000000000e+00
-5.230230230230230593e-01 1.000000000000000000e+00
-5.190190190190189234e-01 1.000000000000000000e+00
-5.150150150150150097e-01 1.000000000000000000e+00
-5.110110110110110959e-01 1.000000000000000000e+00
-5.070070070070069601e-01 1.000000000000000000e+00
-5.030030030030030463e-01 1.000000000000000000e+00
-4.989989989989989105e-01 -1.000000000000000000e+00
-4.949949949949949968e-01 -1.000000000000000000e+00
-4.909909909909910830e-01 -1.000000000000000000e+00
-4.869869869869869472e-01 -1.000000000000000000e+00
-4.829829829829830334e-01 -1.000000000000000000e+00
-4.789789789789788976e-01 -1.000000000000000000e+00
-4.749749749749749839e-01 -1.000000000000000000e+00
-4.709709709709710701e-01 -1.000000000000000000e+00
-4.669669669669669343e-01 -1.000000000000000000e+00
-4.629629629629630205e-01 -1.000000000000000000e+00
-4.589589589589588847e-01 -1.000000000000000000e+00
-4.549549549549549710e-01 -1.000000000000000000e+00
-4.509509509509510572e-01 -1.000000000000000000e+00
-4.469469469469469214e-01 -1.000000000000000000e+00
-4.429429429429430076e-01 -1.000000000000000000e+00
-4.389389389389388718e-01 -1.000000000000000000e+00
-4.349349349349349581e-01 -1.000000000000000000e+00
-4.309309309309310443e-01 -1.000000000000000000e+00
-4.269269269269269085e-01 -1.000000000000000000e+00
-4.229229229229229947e-01 -1.000000000000000000e+00
-4.189189189189188589e-01 -1.000000000000000000e+00
-4.149149149149149451e-01 -1.000000000000000000e+00
-4.109109109109110314e-01 -1.000000000000000000e+00
-4.069069069069068956e-01 -1.000000000000000000e+00
-4.029029029029029818e-01 -1.000000000000000000e+00
-3.988988988988988460e-01 -1.000000000000000000e+00
-3.948948948948949322e-01 -1.000000000000000000e+00
-3.908908908908907964e-01 -1.000000000000000000e+00
-3.868868868868868827e-01 -1.000000000000000000e+00
-3.828828828828829689e-01 -1.000000000000000000e+00
-3.788788788788788331e-01 -1.000000000000000000e+00
-3.748748748748749193e-01 -1.000000000000000000e+00
-3.708708708708707835e-01 -1.000000000000000000e+00
-3.668668668668668698e-01 -1.000000000000000000e+00
-3.628628628628629560e-01 -1.000000000000000000e+00
-3.588588588588588202e-01 -1.000000000000000000e+00
-3.548548548548549064e-01 -1.000000000000000000e+00
-3.508508508508507706e-01 -1.000000000000000000e+00
-3.468468468468468568e-01 -1.000000000000000000e+00
-3.428428428428429431e-01 -1.000000000000000000e+00
-3.388388388388388073e-01 -1.000000000000000000e+00
-3.348348348348348935e-01 -1.000000000000000000e+00
-3.308308308308307577e-01 -1.000000000000000000e+00
-3.268268268268268439e-01 -1.000000000000000000e+00
-3.228228228228229302e-01 -1.000000000000000000e+00
-3.188188188188187944e-01 -1.000000000000000000e+00
-3.148148148148148806e-01 -1.000000000000000000e+00
-3.108108108108107448e-01 -1.000000000000000000e+00
-3.068068068068068310e-01 -1.000000000000000000e+00
-3.028028028028029173e-01 -1.000000000000000000e+00
-2.987987987987987815e-01 -1.000000000000000000e+00
-2.947947947947948677e-01 -1.000000000000000000e+00
-2.907907907907907319e-01 -1.000000000000000000e+00
-2.867867867867868181e-01 -1.000000000000000000e+00
-2.827827827827826823e-01 -1.000000000000000000e+00
-2.787787787787787686e-01 -1.000000000000000000e+00
-2.747747747747748548e-01 -1.000000000000000000e+00
-2.707707707707707190e-01 -1.000000000000000000e+00
-2.667667667667668052e-01 -1.000000000000000000e+00
-2.627627627627626694e-01 -1.000000000000000000e+00
-2.587587587587587556e-01 -1.000000000000000000e+00
-2.547547547547548419e-01 -1.000000000000000000e+00
-2.507507507507507061e-01 -1.000000000000000000e+00
-2.467467467467467923e-01 -1.000000000000000000e+00
-2.427427427427426565e-01 -1.000000000000000000e+00
-2.387387387387387427e-01 -1.000000000000000000e+00
-2.347347347347348290e-01 -1.000000000000000000e+00
-2.307307307307306932e-01 -1.000000000000000000e+00
-2.267267267267267794e-01 -1.000000000000000000e+00
-2.227227227227226436e-01 -1.000000000000000000e+00
-2.187187187187187298e-01 -1.000000000000000000e+00
-2.147147147147148161e-01 -1.000000000000000000e+00
-2.107107107107106803e-01 -1.000000000000000000e+00
-2.067067067067067665e-01 -1.000000000000000000e+00
-2.027027027027026307e-01 -1.000000000000000000e+00
-1.986986986986987169e-01 -1.000000000000000000e+00
-1.946946946946948032e-01 -1.000000000000000000e+00
-1.906906906906906674e-01 -1.000000000000000000e+00
-1.866866866866867536e-01 -1.000000000000000000e+00
-1.826826826826826178e-01 -1.000000000000000000e+00
-1.786786786786787040e-01 -1.000000000000000000e+00
-1.746746746746747903e-01 -1.000000000000000000e+00
-1.706706706706706544e-01 -1.000000000000000000e+00
-1.666666666666667407e-01 -1.000000000000000000e+00
-1.626626626626626049e-01 -1.000000000000000000e+00
-1.586586586586586911e-01 -1.000000000000000000e+00
-1.546546546546547773e-01 -1.000000000000000000e+00
-1.506506506506506415e-01 -1.000000000000000000e+00
-1.466466466466467278e-01 -1.000000000000000000e+00
-1.426426426426425920e-01 -1.000000000000000000e+00
-1.386386386386386782e-01 -1.000000000000000000e+00
-1.346346346346345424e-01 -1.000000000000000000e+00
-1.306306306306306286e-01 -1.000000000000000000e+00
-1.266266266266267149e-01 -1.000000000000000000e+00
-1.226226226226225791e-01 -1.000000000000000000e+00
-1.186186186186186653e-01 -1.000000000000000000e+00
-1.146146146146145295e-01 -1.000000000000000000e+00
-1.106106106106106157e-01 -1.000000000000000000e+00
-1.066066066066067020e-01 -1.000000000000000000e+00
-1.026026026026025662e-01 -1.000000000000000000e+00
-9.859859859859865239e-02 -1.000000000000000000e+00
-9.459459459459451658e-02 -1.000000000000000000e+00
-9.059059059059060282e-02 -1.000000000000000000e+00
-8.658658658658668905e-02 -1.000000000000000000e+00
-8.258258258258255324e-02 -1.000000000000000000e+00
-7.857857857857863948e-02 -1.000000000000000000e+00
-7.457457457457450367e-02 -1.000000000000000000e+00
-7.057057057057058991e-02 -1.000000000000000000e+00
-6.656656656656667614e-02 -1.000000000000000000e+00
-6.256256256256254034e-02 -1.000000000000000000e+00
-5.855855855855862657e-02 -1.000000000000000000e+00
-5.455455455455449076e-02 -1.000000000000000000e+00
-5.055055055055057700e-02 -1.000000000000000000e+00
-4.654654654654666324e-02 -1.000000000000000000e+00
-4.254254254254252743e-02 -1.000000000000000000e+00
-3.853853853853861366e-02 -1.000000000000000000e+00
-3.453453453453447786e-02 -1.000000000000000000e+00
-3.053053053053056409e-02 -1.000000000000000000e+00
-2.652652652652642828e-02 -1.000000000000000000e+00
-2.252252252252251452e-02 -1.000000000000000000e+00
-1.851851851851860076e-02 -1.000000000000000000e+00
-1.451451451451446495e-02 -1.000000000000000000e+00
-1.051051051051055119e-02 -1.000000000000000000e+00
-6.506506506506415377e-03 -1.000000000000000000e+00
-2.502502502502501613e-03 -1.000000000000000000e+00
1.501501501501412150e-03 -1.000000000000000000e+00
5.505505505505547958e-03 -1.000000000000000000e+00
9.509509509509461722e-03 -1.000000000000000000e+00
1.351351351351359753e-02 -1.000000000000000000e+00
1.751751751751751129e-02 -1.000000000000000000e+00
2.152152152152142506e-02 -1.000000000000000000e+00
2.552552552552556087e-02 -1.000000000000000000e+00
2.952952952952947463e-02 -1.000000000000000000e+00
3.353353353353361044e-02 -1.000000000000000000e+00
3.753753753753752420e-02 -1.000000000000000000e+00
4.154154154154143797e-02 -1.000000000000000000e+00
4.554554554554557377e-02 -1.000000000000000000e+00
4.954954954954948754e-02 -1.000000000000000000e+00
5.355355355355362335e-02 -1.000000000000000000e+00
5.755755755755753711e-02 -1.000000000000000000e+00
6.156156156156145087e-02 -1.000000000000000000e+00
6.556556556556558668e-02 -1.000000000000000000e+00
6.956956956956950044e-02 -1.000000000000000000e+00
7.357357357357363625e-02 -1.000000000000000000e+00
7.757757757757755002e-02 -1.000000000000000000e+00
8.158158158158146378e-02 -1.000000000000000000e+00
8.558558558558559959e-02 -1.000000000000000000e+00
8.958958958958951335e-02 -1.000000000000000000e+00
9.359359359359364916e-02 -1.000000000000000000e+00
9.759759759759756292e-02 -1.000000000000000000e+00
1.016016016016014767e-01 -1.000000000000000000e+00
1.056056056056056125e-01 -1.000000000000000000e+00
1.096096096096095263e-01 -1.000000000000000000e+00
1.136136136136136621e-01 -1.000000000000000000e+00
1.176176176176175758e-01 -1.000000000000000000e+00
1.216216216216217116e-01 -1.000000000000000000e+00
1.256256256256256254e-01 -1.000000000000000000e+00
1.296296296296295392e-01 -1.000000000000000000e+00
1.336336336336336750e-01 -1.000000000000000000e+00
1.376376376376375887e-01 -1.000000000000000000e+00
1.416416416416417245e-01 -1.000000000000000000e+00
1.456456456456456383e-01 -1.000000000000000000e+00
1.496496496496495521e-01 -1.000000000000000000e+00
1.536536536536536879e-01 -1.000000000000000000e+00
1.576576576576576016e-01 -1.000000000000000000e+00
1.616616616616617375e-01 -1.000000000000000000e+00
1.656656656656656512e-01 -1.000000000000000000e+00
1.696696696696695650e-01 -1.000000000000000000e+00
1.736736736736737008e-01 -1.000000000000000000e+00
1.776776776776776146e-01 -1.000000000000000000e+00
1.816816816816817504e-01 -1.000000000000000000e+00
1.856856856856856641e-01 -1.000000000000000000e+00
1.896896896896895779e-01 -1.000000000000000000e+00
1.936936936936937137e-01 -1.000000000000000000e+00
1.976976976976976275e-01 -1.000000000000000000e+00
2.017017017017017633e-01 -1.000000000000000000e+00
2.057057057057056770e-01 -1.000000000000000000e+00
2.097097097097095908e-01 -1.000000000000000000e+00
2.137137137137137266e-01 -1.000000000000000000e+00
2.177177177177176404e-01 -1.000000000000000000e+00
2.217217217217217762e-01 -1.000000000000000000e+00
2.257257257257256899e-01 -1.000000000000000000e+00
2.297297297297298257e-01 -1.000000000000000000e+00
2.337337337337337395e-01 -1.000000000000000000e+00
2.377377377377376533e-01 -1.000000000000000000e+00
2.417417417417417891e-01 -1.000000000000000000e+00
2.457457457457457028e-01 -1.000000000000000000e+00
2.497497497497498387e-01 -1.000000000000000000e+00
2.537537537537537524e-01 -1.000000000000000000e+00
2.577577577577576662e-01 -1.000000000000000000e+00
2.617617617617618020e-01 -1.000000000000000000e+00
2.657657657657657158e-01 -1.000000000000000000e+00
2.697697697697698516e-01 -1.000000000000000000e+00
2.737737737737737653e-01 -1.000000000000000000e+00
2.777777777777776791e-01 -1.000000000000000000e+00
2.817817817817818149e-01 -1.000000000000000000e+00
2.857857857857857287e-01 -1.000000000000000000e+00
2.897897897897898645e-01 -1.000000000000000000e+00
2.937937937937937782e-01 -1.000000000000000000e+00
2.977977977977976920e-01 -1.000000000000000000e+00
3.018018018018018278e-01 -1.000000000000000000e+00
3.058058058058057416e-01 -1.000000000000000000e+00
3.098098098098098774e-01 -1.000000000000000000e+00
3.138138138138137911e-01 -1.000000000000000000e+00
3.178178178178177049e-01 -1.000000000000000000e+00
3.218218218218218407e-01 -1.000000000000000000e+00
3.258258258258257545e-01 -1.000000000000000000e+00
3.298298298298298903e-01 -1.000000000000000000e+00
3.338338338338338041e-01 -1.000000000000000000e+00
3.378378378378377178e-01 -1.000000000000000000e+00
3.418418418418418536e-01 -1.000000000000000000e+00
3.458458458458457674e-01 -1.000000000000000000e+00
3.498498498498499032e-01 -1.000000000000000000e+00
3.538538538538538170e-01 -1.000000000000000000e+00
3.578578578578577307e-01 -1.000000000000000000e+00
3.618618618618618665e-01 -1.000000000000000000e+00
3.658658658658657803e-01 -1.000000000000000000e+00
3.698698698698699161e-01 -1.000000000000000000e+00
3.738738738738738299e-01 -1.000000000000000000e+00
3.778778778778779657e-01 -1.000000000000000000e+00
3.818818818818818794e-01 -1.000000000000000000e+00
3.858858858858857932e-01 -1.000000000000000000e+00
3.898898898898899290e-01 -1.000000000000000000e+00
3.938938938938938428e-01 -1.000000000000000000e+00
3.978978978978979786e-01 -1.000000000000000000e+00
4.019019019019018923e-01 -1.000000000000000000e+00
4.059059059059058061e-01 -1.000000000000000000e+00
4.099099099099099419e-01 -1.000000000000000000e+00
4.139139139139138557e-01 -1.000000000000000000e+00
4.179179179179179915e-01 -1.000000000000000000e+00
4.219219219219219053e-01 -1.000000000000000000e+00
4.259259259259258190e-01 -1.000000000000000000e+00
4.299299299299299548e-01 -1.000000000000000000e+00
4.339339339339338686e-01 -1.000000000000000000e+00
4.379379379379380044e-01 -1.000000000000000000e+00
4.419419419419419182e-01 -1.000000000000000000e+00
4.459459459459458319e-01 -1.000000000000000000e+00
4.499499499499499677e-01 -1.000000000000000000e+00
4.539539539539538815e-01 -1.000000000000000000e+00
4.579579579579580173e-01 -1.000000000000000000e+00
4.619619619619619311e-01 -1.000000000000000000e+00
4.659659659659658448e-01 -1.000000000000000000e+00
4.699699699699699806e-01 -1.000000000000000000e+00
4.739739739739738944e-01 -1.000000000000000000e+00
4.779779779779780302e-01 -1.000000000000000000e+00
4.819819819819819440e-01 -1.000000000000000000e+00
4.859859859859860798e-01 -1.000000000000000000e+00
4.899899899899899935e-01 -1.000000000000000000e+00
4.939939939939939073e-01 -1.000000000000000000e+00
4.979979979979980431e-01 -1.000000000000000000e+00
5.020020020020021789e-01 1.000000000000000000e+00
5.060060060060060927e-01 1.000000000000000000e+00
5.100100100100100065e-01 1.000000000000000000e+00
5.140140140140139202e-01 1.000000000000000000e+00
5.180180180180178340e-01 1.000000000000000000e+00
5.220220220220221918e-01 1.000000000000000000e+00
5.260260260260261056e-01 1.000000000000000000e+00
5.300300300300300194e-01 1.000000000000000000e+00
5.340340340340339331e-01 1.000000000000000000e+00
5.380380380380378469e-01 1.000000000000000000e+00
5.420420420420422047e-01 1.000000000000000000e+00
5.460460460460461185e-01 1.000000000000000000e+00
5.500500500500500323e-01 1.000000000000000000e+00
5.540540540540539460e-01 1.000000000000000000e+00
5.580580580580578598e-01 1.000000000000000000e+00
5.620620620620622176e-01 1.000000000000000000e+00
5.660660660660661314e-01 1.000000000000000000e+00
5.700700700700700452e-01 1.000000000000000000e+00
5.740740740740739589e-01 1.000000000000000000e+00
5.780780780780778727e-01 1.000000000000000000e+00
5.820820820820822306e-01 1.000000000000000000e+00
5.860860860860861443e-01 1.000000000000000000e+00
5.900900900900900581e-01 1.000000000000000000e+00
5.940940940940939718e-01 1.000000000000000000e+00
5.980980980980978856e-01 1.000000000000000000e+00
6.021021021021022435e-01 1.000000000000000000e+00
6.061061061061061572e-01 1.000000000000000000e+00
6.101101101101100710e-01 1.000000000000000000e+00
6.141141141141139848e-01 1.000000000000000000e+00
6.181181181181178985e-01 1.000000000000000000e+00
6.221221221221222564e-01 1.000000000000000000e+00
6.261261261261261701e-01 1.000000000000000000e+00
6.301301301301300839e-01 1.000000000000000000e+00
6.341341341341339977e-01 1.000000000000000000e+00
6.381381381381379114e-01 1.000000000000000000e+00
6.421421421421422693e-01 1.000000000000000000e+00
6.461461461461461830e-01 1.000000000000000000e+00
6.501501501501500968e-01 1.000000000000000000e+00
6.541541541541540106e-01 1.000000000000000000e+00
6.581581581581579243e-01 1.000000000000000000e+00
6.621621621621622822e-01 1.000000000000000000e+00
6.661661661661661959e-01 1.000000000000000000e+00
6.701701701701701097e-01 1.000000000000000000e+00
6.741741741741740235e-01 1.000000000000000000e+00
6.781781781781779372e-01 1.000000000000000000e+00
6.821821821821822951e-01 1.000000000000000000e+00
6.861861861861862089e-01 1.000000000000000000e+00
6.901901901901901226e-01 1.000000000000000000e+00
6.941941941941940364e-01 1.000000000000000000e+00
6.981981981981983942e-01 1.000000000000000000e+00
7.022022022022023080e-01 1.000000000000000000e+00
7.062062062062062218e-01 1.000000000000000000e+00
7.102102102102101355e-01 1.000000000000000000e+00
7.142142142142140493e-01 1.000000000000000000e+00
7.182182182182184071e-01 1.000000000000000000e+00
7.222222222222223209e-01 1.000000000000000000e+00
7.262262262262262347e-01 1.000000000000000000e+00
