t x
-1.723723723723723733e+00 2.771084337349397075e-01
-1.719719719719719819e+00 2.811244979919678699e-01
-1.715715715715715683e+00 2.851405622489959768e-01
-1.711711711711711770e+00 2.891566265060240837e-01
-1.707707707707707634e+00 2.931726907630521906e-01
-1.703703703703703720e+00 2.971887550200802974e-01
-1.699699699699699806e+00 3.012048192771084043e-01
-1.695695695695695671e+00 3.052208835341365112e-01
-1.691691691691691757e+00 3.092369477911646181e-01
-1.687687687687687621e+00 3.132530120481927249e-01
-1.683683683683683707e+00 3.172690763052208318e-01
-1.679679679679679793e+00 3.212851405622489942e-01
-1.675675675675675658e+00 3.253012048192771011e-01
-1.671671671671671744e+00 3.293172690763052080e-01
-1.667667667667667608e+00 3.333333333333333148e-01
-1.663663663663663694e+00 3.373493975903614217e-01
-1.659659659659659781e+00 3.413654618473895286e-01
-1.655655655655655645e+00 3.453815261044176355e-01
-1.651651651651651731e+00 3.493975903614457423e-01
-1.647647647647647595e+00 3.534136546184738492e-01
-1.643643643643643681e+00 3.574297188755019561e-01
-1.639639639639639768e+00 3.614457831325300630e-01
-1.635635635635635632e+00 3.654618473895582254e-01
-1.631631631631631496e+00 3.694779116465863322e-01
-1.627627627627627582e+00 3.734939759036144391e-01
-1.623623623623623669e+00 3.775100401606425460e-01
-1.619619619619619755e+00 3.815261044176706529e-01
-1.615615615615615619e+00 3.855421686746987597e-01
-1.611611611611611483e+00 3.895582329317268666e-01
-1.607607607607607569e+00 3.935742971887549735e-01
-1.603603603603603656e+00 3.975903614457830804e-01
-1.599599599599599742e+00 4.016064257028111872e-01
-1.595595595595595606e+00 4.056224899598392941e-01
-1.591591591591591470e+00 4.096385542168674565e-01
-1.587587587587587556e+00 4.136546184738955634e-01
-1.583583583583583643e+00 4.176706827309236703e-01
-1.579579579579579507e+00 4.216867469879517771e-01
-1.575575575575575593e+00 4.257028112449798840e-01
-1.571571571571571457e+00 4.297188755020079909e-01
-1.567567567567567544e+00 4.337349397590360978e-01
-1.563563563563563630e+00 4.377510040160642046e-01
-1.559559559559559494e+00 4.417670682730923115e-01
-1.555555555555555580e+00 4.457831325301204184e-01
-1.551551551551551444e+00 4.497991967871485253e-01
-1.547547547547547531e+00 4.538152610441766877e-01
-1.543543543543543617e+00 4.578313253012047945e-01
-1.539539539539539481e+00 4.618473895582329014e-01
-1.535535535535535567e+00 4.658634538152610083e-01
-1.531531531531531432e+00 4.698795180722891152e-01
-1.527527527527527518e+00 4.738955823293172220e-01
-1.523523523523523604e+00 4.779116465863453289e-01
-1.519519519519519468e+00 4.819277108433734358e-01
-1.515515515515515554e+00 4.859437751004015427e-01
-1.511511511511511419e+00 4.899598393574296495e-01
-1.507507507507507505e+00 4.939759036144578119e-01
-1.503503503503503591e+00 4.979919678714859188e-01
-1.499499499499499455e+00 5.020080321285139702e-01
-1.495495495495495542e+00 5.060240963855421326e-01
-1.491491491491491406e+00 5.100401606425701839e-01
-1.487487487487487492e+00 5.140562248995983463e-01
-1.483483483483483578e+00 5.180722891566265087e-01
-1.479479479479479442e+00 5.220883534136545601e-01
-1.475475475475475529e+00 5.261044176706827225e-01
-1.471471471471471393e+00 5.301204819277107738e-01
-1.467467467467467479e+00 5.341365461847389362e-01
-1.463463463463463565e+00 5.381526104417669876e-01
-1.459459459459459429e+00 5.421686746987951500e-01
-1.455455455455455516e+00 5.461847389558232013e-01
-1.451451451451451380e+00 5.502008032128513637e-01
-1.447447447447447466e+00 5.542168674698794151e-01
-1.443443443443443552e+00 5.582329317269075775e-01
-1.439439439439439417e+00 5.622489959839357399e-01
-1.435435435435435281e+00 5.662650602409637912e-01
-1.431431431431431367e+00 5.702811244979919536e-01
-1.427427427427427453e+00 5.742971887550200050e-01
-1.423423423423423539e+00 5.783132530120481674e-01
-1.419419419419419404e+00 5.823293172690762187e-01
-1.415415415415415268e+00 5.863453815261043811e-01
-1.411411411411411354e+00 5.903614457831324325e-01
-1.407407407407407440e+00 5.943775100401605949e-01
-1.403403403403403527e+00 5.983935742971886462e-01
-1.399399399399399391e+00 6.024096385542168086e-01
-1.395395395395395255e+00 6.064257028112449710e-01
-1.391391391391391341e+00 6.104417670682730224e-01
-1.387387387387387427e+00 6.144578313253011848e-01
-1.383383383383383514e+00 6.184738955823292361e-01
-1.379379379379379378e+00 6.224899598393573985e-01
-1.375375375375375242e+00 6.265060240963854499e-01
-1.371371371371371328e+00 6.305220883534136123e-01
-1.367367367367367414e+00 6.345381526104416636e-01
-1.363363363363363501e+00 6.385542168674698260e-01
-1.359359359359359365e+00 6.425702811244979884e-01
-1.355355355355355229e+00 6.465863453815260398e-01
-1.351351351351351315e+00 6.506024096385542022e-01
-1.347347347347347402e+00 6.546184738955822535e-01
-1.343343343343343488e+00 6.586345381526104159e-01
-1.339339339339339352e+00 6.626506024096384673e-01
-1.335335335335335216e+00 6.666666666666666297e-01
-1.331331331331331302e+00 6.706827309236946810e-01
-1.327327327327327389e+00 6.746987951807228434e-01
-1.323323323323323475e+00 6.787148594377508948e-01
-1.319319319319319339e+00 6.827309236947790572e-01
-1.315315315315315203e+00 6.867469879518072196e-01
-1.311311311311311290e+00 6.907630522088352709e-01
-1.307307307307307376e+00 6.947791164658634333e-01
-1.303303303303303462e+00 6.987951807228914847e-01
-1.299299299299299326e+00 7.028112449799196471e-01
-1.295295295295295190e+00 7.068273092369476984e-01
-1.291291291291291277e+00 7.108433734939758608e-01
-1.287287287287287363e+00 7.148594377510039122e-01
-1.283283283283283449e+00 7.188755020080320746e-01
-1.279279279279279313e+00 7.228915662650601259e-01
-1.275275275275275177e+00 7.269076305220882883e-01
-1.271271271271271264e+00 7.309236947791164507e-01
-1.267267267267267350e+00 7.349397590361445021e-01
-1.263263263263263214e+00 7.389558232931726645e-01
-1.259259259259259300e+00 7.429718875502007158e-01
-1.255255255255255165e+00 7.469879518072288782e-01
-1.251251251251251251e+00 7.510040160642569296e-01
-1.247247247247247337e+00 7.550200803212850920e-01
-1.243243243243243201e+00 7.590361445783131433e-01
-1.239239239239239287e+00 7.630522088353413057e-01
-1.235235235235235152e+00 7.670682730923693571e-01
-1.231231231231231238e+00 7.710843373493975195e-01
-1.227227227227227324e+00 7.751004016064256819e-01
-1.223223223223223188e+00 7.791164658634537332e-01
-1.219219219219219275e+00 7.831325301204818956e-01
-1.215215215215215139e+00 7.871485943775099470e-01
-1.211211211211211225e+00 7.911646586345381094e-01
-1.207207207207207311e+00 7.951807228915661607e-01
-1.203203203203203175e+00 7.991967871485943231e-01
-1.199199199199199262e+00 8.032128514056223745e-01
-1.195195195195195126e+00 8.072289156626505369e-01
-1.191191191191191212e+00 8.112449799196785882e-01
-1.187187187187187298e+00 8.152610441767067506e-01
-1.183183183183183163e+00 8.192771084337349130e-01
-1.179179179179179027e+00 8.232931726907629644e-01
-1.175175175175175113e+00 8.273092369477911268e-01
-1.171171171171171199e+00 8.313253012048191781e-01
-1.167167167167167285e+00 8.353413654618473405e-01
-1.163163163163163150e+00 8.393574297188753919e-01
-1.159159159159159014e+00 8.433734939759035543e-01
-1.155155155155155100e+00 8.473895582329316056e-01
-1.151151151151151186e+00 8.514056224899597680e-01
-1.147147147147147273e+00 8.554216867469878194e-01
-1.143143143143143137e+00 8.594377510040159818e-01
-1.139139139139139001e+00 8.634538152610441442e-01
-1.135135135135135087e+00 8.674698795180721955e-01
-1.131131131131131173e+00 8.714859437751003579e-01
-1.127127127127127260e+00 8.755020080321284093e-01
-1.123123123123123124e+00 8.795180722891565717e-01
-1.119119119119118988e+00 8.835341365461846230e-01
-1.115115115115115074e+00 8.875502008032127854e-01
-1.111111111111111160e+00 8.915662650602408368e-01
-1.107107107107107247e+00 8.955823293172689992e-01
-1.103103103103103111e+00 8.995983935742970505e-01
-1.099099099099098975e+00 9.036144578313252129e-01
-1.095095095095095061e+00 9.076305220883533753e-01
-1.091091091091091148e+00 9.116465863453814267e-01
-1.087087087087087234e+00 9.156626506024095891e-01
-1.083083083083083098e+00 9.196787148594376404e-01
-1.079079079079078962e+00 9.236947791164658028e-01
-1.075075075075075048e+00 9.277108433734938542e-01
-1.071071071071071135e+00 9.317269076305220166e-01
-1.067067067067067221e+00 9.357429718875500679e-01
-1.063063063063063085e+00 9.397590361445782303e-01
-1.059059059059058949e+00 9.437751004016063927e-01
-1.055055055055055035e+00 9.477911646586344441e-01
-1.051051051051051122e+00 9.518072289156626065e-01
-1.047047047047047208e+00 9.558232931726906578e-01
-1.043043043043043072e+00 9.598393574297188202e-01
-1.039039039039038936e+00 9.638554216867468716e-01
-1.035035035035035023e+00 9.678714859437750340e-01
-1.031031031031031109e+00 9.718875502008030853e-01
-1.027027027027027195e+00 9.759036144578312477e-01
-1.023023023023023059e+00 9.799196787148592991e-01
-1.019019019019018923e+00 9.839357429718874615e-01
-1.015015015015015010e+00 9.879518072289156239e-01
-1.011011011011011096e+00 9.919678714859436752e-01
-1.007007007007006960e+00 9.959839357429718376e-01
-1.003003003003003046e+00 1.000000000000000000e+00
-9.989989989989989105e-01 -1.000000000000000000e+00
-9.949949949949949968e-01 -9.959839357429718376e-01
-9.909909909909910830e-01 -9.919678714859437862e-01
-9.869869869869869472e-01 -9.879518072289156239e-01
-9.829829829829830334e-01 -9.839357429718875725e-01
-9.789789789789788976e-01 -9.799196787148594101e-01
-9.749749749749749839e-01 -9.759036144578313587e-01
-9.709709709709710701e-01 -9.718875502008031964e-01
-9.669669669669669343e-01 -9.678714859437751450e-01
-9.629629629629630205e-01 -9.638554216867469826e-01
-9.589589589589588847e-01 -9.598393574297188202e-01
-9.549549549549549710e-01 -9.558232931726907688e-01
-9.509509509509510572e-01 -9.518072289156626065e-01
-9.469469469469469214e-01 -9.477911646586345551e-01
-9.429429429429430076e-01 -9.437751004016063927e-01
-9.389389389389388718e-01 -9.397590361445783413e-01
-9.349349349349349581e-01 -9.357429718875501790e-01
-9.309309309309310443e-01 -9.317269076305221276e-01
-9.269269269269269085e-01 -9.277108433734939652e-01
-9.229229229229229947e-01 -9.236947791164659138e-01
-9.189189189189188589e-01 -9.196787148594377514e-01
-9.149149149149149451e-01 -9.156626506024097001e-01
-9.109109109109110314e-01 -9.116465863453815377e-01
-9.069069069069068956e-01 -9.076305220883533753e-01
-9.029029029029029818e-01 -9.036144578313253239e-01
-8.988988988988988460e-01 -8.995983935742971616e-01
-8.948948948948949322e-01 -8.955823293172691102e-01
-8.908908908908907964e-01 -8.915662650602409478e-01
-8.868868868868868827e-01 -8.875502008032128964e-01
-8.828828828828829689e-01 -8.835341365461847341e-01
-8.788788788788788331e-01 -8.795180722891566827e-01
-8.748748748748749193e-01 -8.755020080321285203e-01
-8.708708708708707835e-01 -8.714859437751003579e-01
-8.668668668668668698e-01 -8.674698795180723065e-01
-8.628628628628629560e-01 -8.634538152610442552e-01
-8.588588588588588202e-01 -8.594377510040160928e-01
-8.548548548548549064e-01 -8.554216867469879304e-01
-8.508508508508507706e-01 -8.514056224899598790e-01
-8.468468468468468568e-01 -8.473895582329317167e-01
-8.428428428428429431e-01 -8.433734939759036653e-01
-8.388388388388388073e-01 -8.393574297188755029e-01
-8.348348348348348935e-01 -8.353413654618473405e-01
-8.308308308308307577e-01 -8.313253012048192891e-01
-8.268268268268268439e-01 -8.273092369477912378e-01
-8.228228228228229302e-01 -8.232931726907630754e-01
-8.188188188188187944e-01 -8.192771084337349130e-01
-8.148148148148148806e-01 -8.152610441767068616e-01
-8.108108108108107448e-01 -8.112449799196786993e-01
-8.068068068068068310e-01 -8.072289156626506479e-01
-8.028028028028029173e-01 -8.032128514056224855e-01
-7.987987987987987815e-01 -7.991967871485944341e-01
-7.947947947947948677e-01 -7.951807228915662717e-01
-7.907907907907907319e-01 -7.911646586345382204e-01
-7.867867867867868181e-01 -7.871485943775100580e-01
-7.827827827827826823e-01 -7.831325301204818956e-01
-7.787787787787787686e-01 -7.791164658634538442e-01
-7.747747747747748548e-01 -7.751004016064257929e-01
-7.707707707707707190e-01 -7.710843373493976305e-01
-7.667667667667668052e-01 -7.670682730923694681e-01
-7.627627627627626694e-01 -7.630522088353414167e-01
-7.587587587587587556e-01 -7.590361445783132543e-01
-7.547547547547548419e-01 -7.550200803212852030e-01
-7.507507507507507061e-01 -7.510040160642570406e-01
-7.467467467467467923e-01 -7.469879518072288782e-01
-7.427427427427426565e-01 -7.429718875502008268e-01
-7.387387387387387427e-01 -7.389558232931727755e-01
-7.347347347347348290e-01 -7.349397590361446131e-01
-7.307307307307306932e-01 -7.309236947791164507e-01
-7.267267267267267794e-01 -7.269076305220883993e-01
-7.227227227227226436e-01 -7.228915662650603480e-01
-7.187187187187187298e-01 -7.188755020080321856e-01
-7.147147147147148161e-01 -7.148594377510040232e-01
-7.107107107107106803e-01 -7.108433734939758608e-01
-7.067067067067067665e-01 -7.068273092369478094e-01
-7.027027027027026307e-01 -7.028112449799197581e-01
-6.986986986986987169e-01 -6.987951807228915957e-01
-6.946946946946948032e-01 -6.947791164658634333e-01
-6.906906906906906674e-01 -6.907630522088353819e-01
-6.866866866866867536e-01 -6.867469879518073306e-01
-6.826826826826826178e-01 -6.827309236947791682e-01
-6.786786786786787040e-01 -6.787148594377510058e-01
-6.746746746746747903e-01 -6.746987951807228434e-01
-6.706706706706706544e-01 -6.706827309236947920e-01
-6.666666666666667407e-01 -6.666666666666667407e-01
-6.626626626626626049e-01 -6.626506024096385783e-01
-6.586586586586586911e-01 -6.586345381526104159e-01
-6.546546546546547773e-01 -6.546184738955823645e-01
-6.506506506506506415e-01 -6.506024096385543132e-01
-6.466466466466467278e-01 -6.465863453815261508e-01
-6.426426426426425920e-01 -6.425702811244979884e-01
-6.386386386386386782e-01 -6.385542168674699370e-01
-6.346346346346345424e-01 -6.345381526104417746e-01
-6.306306306306306286e-01 -6.305220883534137233e-01
-6.266266266266267149e-01 -6.265060240963855609e-01
-6.226226226226225791e-01 -6.224899598393573985e-01
-6.186186186186186653e-01 -6.184738955823293471e-01
-6.146146146146145295e-01 -6.144578313253012958e-01
-6.106106106106106157e-01 -6.104417670682731334e-01
-6.066066066066067020e-01 -6.064257028112449710e-01
-6.026026026026025662e-01 -6.024096385542169196e-01
-5.985985985985986524e-01 -5.983935742971888683e-01
-5.945945945945945166e-01 -5.943775100401607059e-01
-5.905905905905906028e-01 -5.903614457831325435e-01
-5.865865865865866891e-01 -5.863453815261043811e-01
-5.825825825825825532e-01 -5.823293172690763297e-01
-5.785785785785786395e-01 -5.783132530120482784e-01
-5.745745745745745037e-01 -5.742971887550201160e-01
-5.705705705705705899e-01 -5.702811244979919536e-01
-5.665665665665666761e-01 -5.662650602409639022e-01
-5.625625625625625403e-01 -5.622489959839358509e-01
-5.585585585585586266e-01 -5.582329317269076885e-01
-5.545545545545544908e-01 -5.542168674698795261e-01
-5.505505505505505770e-01 -5.502008032128514747e-01
-5.465465465465466632e-01 -5.461847389558233123e-01
-5.425425425425425274e-01 -5.421686746987952610e-01
-5.385385385385386137e-01 -5.381526104417670986e-01
-5.345345345345344779e-01 -5.341365461847389362e-01
-5.305305305305305641e-01 -5.301204819277108848e-01
-5.265265265265264283e-01 -5.261044176706828335e-01
-5.225225225225225145e-01 -5.220883534136546711e-01
-5.185185185185186008e-01 -5.180722891566265087e-01
-5.145145145145144649e-01 -5.140562248995984573e-01
-5.105105105105105512e-01 -5.100401606425704060e-01
-5.065065065065064154e-01 -5.060240963855422436e-01
-5.025025025025025016e-01 -5.020080321285140812e-01
-4.984984984984985878e-01 -4.979919678714860298e-01
-4.944944944944944520e-01 -4.939759036144578674e-01
-4.904904904904905383e-01 -4.899598393574298161e-01
-4.864864864864864025e-01 -4.859437751004016537e-01
-4.824824824824824887e-01 -4.819277108433734913e-01
-4.784784784784785749e-01 -4.779116465863454399e-01
-4.744744744744744391e-01 -4.738955823293172775e-01
-4.704704704704705254e-01 -4.698795180722892262e-01
-4.664664664664663896e-01 -4.658634538152610638e-01
-4.624624624624624758e-01 -4.618473895582330124e-01
-4.584584584584585620e-01 -4.578313253012048500e-01
-4.544544544544544262e-01 -4.538152610441767987e-01
-4.504504504504505125e-01 -4.497991967871486363e-01
-4.464464464464463767e-01 -4.457831325301205849e-01
-4.424424424424424629e-01 -4.417670682730924225e-01
-4.384384384384385491e-01 -4.377510040160642601e-01
-4.344344344344344133e-01 -4.337349397590362088e-01
-4.304304304304304996e-01 -4.297188755020080464e-01
-4.264264264264263637e-01 -4.257028112449799950e-01
-4.224224224224224500e-01 -4.216867469879518326e-01
-4.184184184184185362e-01 -4.176706827309237813e-01
-4.144144144144144004e-01 -4.136546184738956189e-01
-4.104104104104104866e-01 -4.096385542168675675e-01
-4.064064064064063508e-01 -4.056224899598394051e-01
-4.024024024024024371e-01 -4.016064257028113538e-01
-3.983983983983985233e-01 -3.975903614457831914e-01
-3.943943943943943875e-01 -3.935742971887550290e-01
-3.903903903903904737e-01 -3.895582329317269776e-01
-3.863863863863863379e-01 -3.855421686746988152e-01
-3.823823823823824242e-01 -3.815261044176707639e-01
-3.783783783783782884e-01 -3.775100401606426015e-01
-3.743743743743743746e-01 -3.734939759036145501e-01
-3.703703703703704608e-01 -3.694779116465863877e-01
-3.663663663663663250e-01 -3.654618473895583364e-01
-3.623623623623624113e-01 -3.614457831325301740e-01
-3.583583583583582755e-01 -3.574297188755020116e-01
-3.543543543543543617e-01 -3.534136546184739602e-01
-3.503503503503504479e-01 -3.493975903614457978e-01
-3.463463463463463121e-01 -3.453815261044177465e-01
-3.423423423423423984e-01 -3.413654618473895841e-01
-3.383383383383382625e-01 -3.373493975903615327e-01
-3.343343343343343488e-01 -3.333333333333333703e-01
-3.303303303303304350e-01 -3.293172690763053190e-01
-3.263263263263262992e-01 -3.253012048192771566e-01
-3.223223223223223854e-01 -3.212851405622491052e-01
-3.183183183183182496e-01 -3.172690763052209428e-01
-3.143143143143143359e-01 -3.132530120481927804e-01
-3.103103103103104221e-01 -3.092369477911647291e-01
-3.063063063063062863e-01 -3.052208835341365667e-01
-3.023023023023023725e-01 -3.012048192771085153e-01
-2.982982982982982367e-01 -2.971887550200803529e-01
-2.942942942942943230e-01 -2.931726907630523016e-01
-2.902902902902904092e-01 -2.891566265060241392e-01
-2.862862862862862734e-01 -2.851405622489960878e-01
-2.822822822822823596e-01 -2.811244979919679254e-01
-2.782782782782782238e-01 -2.771084337349398741e-01
-2.742742742742743101e-01 -2.730923694779117117e-01
-2.702702702702701743e-01 -2.690763052208835493e-01
-2.662662662662662605e-01 -2.650602409638554979e-01
-2.622622622622623467e-01 -2.610441767068273355e-01
-2.582582582582582109e-01 -2.570281124497992842e-01
-2.542542542542542972e-01 -2.530120481927711218e-01
-2.502502502502501613e-01 -2.489959839357430704e-01
-2.462462462462462476e-01 -2.449799196787149080e-01
-2.422422422422423338e-01 -2.409638554216868567e-01
-2.382382382382381980e-01 -2.369477911646586943e-01
-2.342342342342342842e-01 -2.329317269076306429e-01
-2.302302302302301484e-01 -2.289156626506024805e-01
-2.262262262262262347e-01 -2.248995983935743181e-01
-2.222222222222223209e-01 -2.208835341365462668e-01
-2.182182182182181851e-01 -2.168674698795181044e-01
-2.142142142142142713e-01 -2.128514056224900530e-01
-2.102102102102101355e-01 -2.088353413654618906e-01
-2.062062062062062218e-01 -2.048192771084338393e-01
-2.022022022022023080e-01 -2.008032128514056769e-01
-1.981981981981981722e-01 -1.967871485943776255e-01
-1.941941941941942584e-01 -1.927710843373494631e-01
-1.901901901901901226e-01 -1.887550200803214118e-01
-1.861861861861862089e-01 -1.847389558232932494e-01
-1.821821821821822951e-01 -1.807228915662650870e-01
-1.781781781781781593e-01 -1.767068273092370356e-01
-1.741741741741742455e-01 -1.726907630522088732e-01
-1.701701701701701097e-01 -1.686746987951808219e-01
-1.661661661661661959e-01 -1.646586345381526595e-01
-1.621621621621622822e-01 -1.606425702811246081e-01
-1.581581581581581464e-01 -1.566265060240964457e-01
-1.541541541541542326e-01 -1.526104417670683944e-01
-1.501501501501500968e-01 -1.485943775100402320e-01
-1.461461461461461830e-01 -1.445783132530121806e-01
-1.421421421421422693e-01 -1.405622489959840182e-01
-1.381381381381381335e-01 -1.365461847389558558e-01
-1.341341341341342197e-01 -1.325301204819278045e-01
-1.301301301301300839e-01 -1.285140562248996421e-01
-1.261261261261261701e-01 -1.244979919678715907e-01
-1.221221221221220343e-01 -1.204819277108434283e-01
-1.181181181181181206e-01 -1.164658634538153770e-01
-1.141141141141142068e-01 -1.124497991967872146e-01
-1.101101101101100710e-01 -1.084337349397591632e-01
-1.061061061061061572e-01 -1.044176706827310008e-01
-1.021021021021020214e-01 -1.004016064257029495e-01
-9.809809809809810766e-02 -9.638554216867478708e-02
-9.409409409409419389e-02 -9.236947791164662469e-02
-9.009009009009005808e-02 -8.835341365461857333e-02
-8.608608608608614432e-02 -8.433734939759041094e-02
-8.208208208208200851e-02 -8.032128514056235957e-02
-7.807807807807809475e-02 -7.630522088353419718e-02
-7.407407407407418098e-02 -7.228915662650614582e-02
-7.007007007007004518e-02 -6.827309236947798343e-02
-6.606606606606613141e-02 -6.425702811244993207e-02
-6.206206206206199560e-02 -6.024096385542176968e-02
-5.805805805805808184e-02 -5.622489959839360729e-02
-5.405405405405416808e-02 -5.220883534136555593e-02
-5.005005005005003227e-02 -4.819277108433739354e-02
-4.604604604604611851e-02 -4.417670682730934217e-02
-4.204204204204198270e-02 -4.016064257028117979e-02
-3.803803803803806893e-02 -3.614457831325312842e-02
-3.403403403403415517e-02 -3.212851405622496603e-02
-3.003003003003001936e-02 -2.811244979919691467e-02
-2.602602602602610560e-02 -2.409638554216875228e-02
-2.202202202202196979e-02 -2.008032128514070092e-02
-1.801801801801805603e-02 -1.606425702811253853e-02
-1.401401401401392022e-02 -1.204819277108437614e-02
-1.001001001001000645e-02 -8.032128514056324775e-03
-6.006006006006092690e-03 -4.016064257028162388e-03
-2.002002002001956882e-03 0.000000000000000000e+00
2.002002002002178926e-03 0.000000000000000000e+00
6.006006006006092690e-03 4.016064257028112081e-03
1.001001001001000645e-02 8.032128514056224161e-03
1.401401401401392022e-02 1.204819277108433624e-02
1.801801801801783398e-02 1.606425702811244832e-02
2.202202202202219183e-02 2.008032128514056214e-02
2.602602602602610560e-02 2.409638554216867248e-02
3.003003003003001936e-02 2.811244979919678283e-02
3.403403403403393312e-02 3.212851405622489664e-02
3.803803803803784689e-02 3.614457831325301046e-02
4.204204204204220474e-02 4.016064257028112428e-02
4.604604604604611851e-02 4.417670682730923115e-02
5.005005005005003227e-02 4.819277108433734497e-02
5.405405405405394603e-02 5.220883534136545878e-02
5.805805805805785980e-02 5.622489959839356566e-02
6.206206206206221765e-02 6.024096385542167947e-02
6.606606606606613141e-02 6.425702811244979329e-02
7.007007007007004518e-02 6.827309236947790017e-02
7.407407407407395894e-02 7.228915662650602092e-02
7.807807807807787270e-02 7.630522088353412780e-02
8.208208208208223056e-02 8.032128514056224855e-02
8.608608608608614432e-02 8.433734939759035543e-02
9.009009009009005808e-02 8.835341365461846230e-02
9.409409409409397185e-02 9.236947791164658306e-02
9.809809809809788561e-02 9.638554216867468993e-02
1.021021021021022435e-01 1.004016064257027968e-01
1.061061061061061572e-01 1.044176706827309176e-01
1.101101101101100710e-01 1.084337349397590244e-01
1.141141141141139848e-01 1.124497991967871313e-01
1.181181181181178985e-01 1.164658634538152521e-01
1.221221221221222564e-01 1.204819277108433589e-01
1.261261261261261701e-01 1.244979919678714797e-01
1.301301301301300839e-01 1.285140562248995866e-01
1.341341341341339977e-01 1.325301204819276935e-01
1.381381381381379114e-01 1.365461847389558003e-01
1.421421421421422693e-01 1.405622489959839350e-01
1.461461461461461830e-01 1.445783132530120418e-01
1.501501501501500968e-01 1.485943775100401487e-01
1.541541541541540106e-01 1.526104417670682556e-01
1.581581581581579243e-01 1.566265060240963625e-01
1.621621621621622822e-01 1.606425702811244971e-01
1.661661661661661959e-01 1.646586345381526040e-01
1.701701701701701097e-01 1.686746987951807109e-01
1.741741741741740235e-01 1.726907630522088177e-01
1.781781781781779372e-01 1.767068273092369246e-01
1.821821821821822951e-01 1.807228915662650315e-01
1.861861861861862089e-01 1.847389558232931661e-01
1.901901901901901226e-01 1.887550200803212730e-01
1.941941941941940364e-01 1.927710843373493799e-01
1.981981981981983942e-01 1.967871485943774867e-01
2.022022022022023080e-01 2.008032128514055936e-01
